timestamp	func	file	score	reason	commit	candidate	score_kind
2026-08-06T00:23:49+00:00	func_08016A60	asm/asm_08016a60.s	13.333336	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-42-candidates/func_08016A60-v8.c	isolated_objdiff_gap
2026-08-06T00:23:49+00:00	func_08016A7C	asm/asm_08016a7c.s	12.38461	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-42-candidates/func_08016A7C-v8.c	isolated_objdiff_gap
2026-08-06T00:25:45+00:00	func_08016A60	asm/asm_08016a60.s	13.333336	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-43-candidates/func_08016A60-v9a.c	isolated_objdiff_gap
2026-08-06T00:25:46+00:00	func_08016A60	asm/asm_08016a60.s	13.333336	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-43-candidates/func_08016A60-v9b.c	isolated_objdiff_gap
2026-08-06T00:25:46+00:00	func_08016A60	asm/asm_08016a60.s	13.333336	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-43-candidates/func_08016A60-v9c.c	isolated_objdiff_gap
2026-08-06T00:25:46+00:00	func_08016A7C	asm/asm_08016a7c.s	12.38461	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-43-candidates/func_08016A7C-v9a.c	isolated_objdiff_gap
2026-08-06T00:25:46+00:00	func_08016A7C	asm/asm_08016a7c.s	12.38461	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-43-candidates/func_08016A7C-v9b.c	isolated_objdiff_gap
2026-08-06T00:25:46+00:00	func_08016A7C	asm/asm_08016a7c.s	12.38461	isolated_mismatch	6717545a7106c0555de25b9c9643f620b1c51040	.mizuchi-tmp/round-43-candidates/func_08016A7C-v9c.c	isolated_objdiff_gap
2026-08-06T00:37:48+00:00	func_080F0E14	asm/asm_080f0e14.s	31.69231	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0E14.c	isolated_objdiff_gap
2026-08-06T00:37:48+00:00	func_080F0E9C	asm/asm_080f0e9c.s	70.8	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0E9C.c	isolated_objdiff_gap
2026-08-06T00:37:48+00:00	func_080F0EBC	asm/asm_080f0ebc.s	70.8	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0EBC.c	isolated_objdiff_gap
2026-08-06T00:39:27+00:00	func_080F0E9C	asm/asm_080f0e9c.s	17.73333	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0E9C.c	isolated_objdiff_gap
2026-08-06T00:39:27+00:00	func_080F0EBC	asm/asm_080f0ebc.s	17.73333	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0EBC.c	isolated_objdiff_gap
2026-08-06T00:40:18+00:00	func_080F0E14	asm/asm_080f0e14.s	31.69231	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0E14.c	isolated_objdiff_gap
2026-08-06T00:40:18+00:00	func_080F0E9C	asm/asm_080f0e9c.s	17.73333	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0E9C.c	isolated_objdiff_gap
2026-08-06T00:40:18+00:00	func_080F0EBC	asm/asm_080f0ebc.s	17.73333	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0EBC.c	isolated_objdiff_gap
2026-08-06T00:41:33+00:00	func_080F0E14	asm/asm_080f0e14.s	30.76923	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0E14.c	isolated_objdiff_gap
2026-08-06T00:41:58+00:00	func_080F0E14	asm/asm_080f0e14.s	40.846153	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0E14.c	isolated_objdiff_gap
2026-08-06T00:44:15+00:00	func_080F0E9C	asm/asm_080f0e9c.s	17.73333	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0E9C.c	isolated_objdiff_gap
2026-08-06T00:44:15+00:00	func_080F0EBC	asm/asm_080f0ebc.s	17.73333	isolated_mismatch	f863bc9cbb6b3c46331c6a19f6c95ec5c2399ee7	.mizuchi-tmp/round-45-candidates/func_080F0EBC.c	isolated_objdiff_gap
2026-08-06T00:59:37+00:00	func_080F2374	asm/asm_080f2374.s	13.333336	isolated_mismatch	bd31f6504ddc7c03e45fe27a3b0438c5e2b132d0	.mizuchi-tmp/round-46-candidates/func_080F2374.c	isolated_objdiff_gap
2026-08-06T00:59:37+00:00	func_080F24A0	asm/asm_080f24a0.s	13.333336	isolated_mismatch	bd31f6504ddc7c03e45fe27a3b0438c5e2b132d0	.mizuchi-tmp/round-46-candidates/func_080F24A0.c	isolated_objdiff_gap
2026-08-06T00:59:37+00:00	func_080F24C0	asm/asm_080f24c0.s	13.333336	isolated_mismatch	bd31f6504ddc7c03e45fe27a3b0438c5e2b132d0	.mizuchi-tmp/round-46-candidates/func_080F24C0.c	isolated_objdiff_gap
2026-08-06T00:59:37+00:00	func_080F253C	asm/asm_080f253c.s	25.71429	isolated_mismatch	bd31f6504ddc7c03e45fe27a3b0438c5e2b132d0	.mizuchi-tmp/round-46-candidates/func_080F253C.c	isolated_objdiff_gap
2026-08-06T00:59:37+00:00	func_080F2558	asm/asm_080f2558.s	14.0	isolated_mismatch	bd31f6504ddc7c03e45fe27a3b0438c5e2b132d0	.mizuchi-tmp/round-46-candidates/func_080F2558.c	isolated_objdiff_gap
2026-08-06T00:59:37+00:00	func_080F2578	asm/asm_080f2578.s	13.333336	isolated_mismatch	bd31f6504ddc7c03e45fe27a3b0438c5e2b132d0	.mizuchi-tmp/round-46-candidates/func_080F2578.c	isolated_objdiff_gap
